ac_gene_id	length_ac
ENSACAG00000012746	1437
ENSACAG00000012747	4373
ENSACAG00000012748	3577
ENSACAG00000012749	4535
ENSACAG00000012750	918
ENSACAG00000012754	5766
ENSACAG00000012756	7854
ENSACAG00000012757	1413
ENSACAG00000012758	826
ENSACAG00000012759	3364
ENSACAG00000012761	708
ENSACAG00000012762	1882
ENSACAG00000012763	3929
ENSACAG00000012765	2542
ENSACAG00000012767	441
ENSACAG00000012768	2189
ENSACAG00000012769	3586
ENSACAG00000012770	1392
ENSACAG00000012771	1820
ENSACAG00000012772	2279
ENSACAG00000012773	5266
ENSACAG00000012775	1987
ENSACAG00000012776	2283
ENSACAG00000012777	3596
ENSACAG00000012780	5382
ENSACAG00000012781	2686
ENSACAG00000012782	2597
ENSACAG00000012783	3669
ENSACAG00000012784	674
ENSACAG00000012786	3297
ENSACAG00000012787	2775
ENSACAG00000012788	5086
ENSACAG00000012789	3019
ENSACAG00000012790	3801
ENSACAG00000012791	1785
ENSACAG00000012793	6631
ENSACAG00000012794	681
ENSACAG00000012795	1188
ENSACAG00000012796	5196
ENSACAG00000012797	2260
ENSACAG00000012798	6049
ENSACAG00000012799	3859
ENSACAG00000012800	894
ENSACAG00000012801	546
ENSACAG00000012802	1218
ENSACAG00000012803	3075
ENSACAG00000012804	780
ENSACAG00000012805	2686
ENSACAG00000012806	6598
ENSACAG00000012808	5669
ENSACAG00000012809	1661.5
ENSACAG00000012810	2328
ENSACAG00000012811	8048
ENSACAG00000012812	6108
ENSACAG00000012813	865
ENSACAG00000012814	4312
ENSACAG00000012815	5934
ENSACAG00000012816	3590
ENSACAG00000012817	2662
ENSACAG00000012818	1192
ENSACAG00000012820	1553
ENSACAG00000012822	3818
ENSACAG00000012823	2802
ENSACAG00000012824	560
ENSACAG00000012825	1423
ENSACAG00000012826	2586
ENSACAG00000012827	5518
ENSACAG00000012828	641
ENSACAG00000012830	7627
ENSACAG00000012831	1986
ENSACAG00000012832	5004
ENSACAG00000012833	5886
ENSACAG00000012834	1378
ENSACAG00000012835	5575
ENSACAG00000012836	6043
ENSACAG00000012837	5084
ENSACAG00000012838	6925
ENSACAG00000012839	819
ENSACAG00000012840	5954
ENSACAG00000012841	312
ENSACAG00000012843	1171
ENSACAG00000012844	660
ENSACAG00000012845	973
ENSACAG00000012846	7854
ENSACAG00000012847	1692
ENSACAG00000012848	867
ENSACAG00000012851	3779
ENSACAG00000012852	1485
ENSACAG00000012853	6010
ENSACAG00000012856	1041
ENSACAG00000012857	1104
ENSACAG00000012858	974
ENSACAG00000012859	3489
ENSACAG00000012860	1422
ENSACAG00000012861	9520
ENSACAG00000012862	426
ENSACAG00000012863	408
ENSACAG00000012864	4380
ENSACAG00000012865	318
ENSACAG00000012866	3753
ENSACAG00000012867	432
ENSACAG00000012868	2163
ENSACAG00000012869	2022
ENSACAG00000012870	2506
ENSACAG00000012871	3689
ENSACAG00000012873	4901
ENSACAG00000012874	2564
ENSACAG00000012875	930
ENSACAG00000012876	3608
ENSACAG00000012879	3219
ENSACAG00000012880	1668
ENSACAG00000012881	261
ENSACAG00000012882	2038
ENSACAG00000012883	5927
ENSACAG00000012884	4225
ENSACAG00000012885	2187
ENSACAG00000012886	936
ENSACAG00000012887	7416
ENSACAG00000012888	591
ENSACAG00000012889	1141
ENSACAG00000012890	1197
ENSACAG00000012891	2892
ENSACAG00000012892	3869
ENSACAG00000012893	1490
ENSACAG00000012894	2961
ENSACAG00000012895	648
ENSACAG00000012896	2734
ENSACAG00000012897	5307
ENSACAG00000012898	4371
ENSACAG00000012899	1629
ENSACAG00000012900	6097
ENSACAG00000012901	4734
ENSACAG00000012902	4395
ENSACAG00000012903	2925
ENSACAG00000012904	1395
ENSACAG00000012905	2806
ENSACAG00000012906	252
ENSACAG00000012907	1398
ENSACAG00000012908	1463
ENSACAG00000012909	915
ENSACAG00000012912	690
ENSACAG00000012913	3139
ENSACAG00000012914	5157
ENSACAG00000012916	186
ENSACAG00000012917	3510
ENSACAG00000012919	4844
ENSACAG00000012920	1838
ENSACAG00000012921	5413
ENSACAG00000012923	1305
ENSACAG00000012924	249
ENSACAG00000012925	1343
ENSACAG00000012926	3360
ENSACAG00000012928	7201
ENSACAG00000012929	1108
ENSACAG00000012930	1467
ENSACAG00000012931	1515
ENSACAG00000012932	1561.5
ENSACAG00000012933	4266
ENSACAG00000012934	5778
ENSACAG00000012936	1678
ENSACAG00000012937	2711
ENSACAG00000012938	5144
ENSACAG00000012939	895
ENSACAG00000012940	6910
ENSACAG00000012941	5499
ENSACAG00000012942	6110
ENSACAG00000012944	4096
ENSACAG00000012945	5197
ENSACAG00000012946	1704
ENSACAG00000012947	2052
ENSACAG00000012949	1673
ENSACAG00000012950	705
ENSACAG00000012951	917
ENSACAG00000012952	1281
ENSACAG00000012953	5640
ENSACAG00000012954	3498
ENSACAG00000012955	2533
ENSACAG00000012956	1626
ENSACAG00000012957	2207
ENSACAG00000012958	1268
ENSACAG00000012959	4440
ENSACAG00000012960	1242
ENSACAG00000012961	6880
ENSACAG00000012963	1350
ENSACAG00000012964	1210
ENSACAG00000012965	6814
ENSACAG00000012966	1576
ENSACAG00000012967	5760
ENSACAG00000012968	210
ENSACAG00000012969	1659
ENSACAG00000012970	3330
ENSACAG00000012971	3871
ENSACAG00000012972	417
ENSACAG00000012973	579
ENSACAG00000012975	1391
ENSACAG00000012976	2373
ENSACAG00000012977	2466
ENSACAG00000012978	306
ENSACAG00000012979	908
ENSACAG00000012980	718
ENSACAG00000012981	2204
ENSACAG00000012983	7164
ENSACAG00000012984	5983
ENSACAG00000012985	4357
ENSACAG00000012986	1772
ENSACAG00000012987	1851
ENSACAG00000012989	1951
ENSACAG00000012990	1788
ENSACAG00000012991	1725.5
ENSACAG00000012992	1056
ENSACAG00000012993	1812
ENSACAG00000012994	5515
ENSACAG00000012995	1113
ENSACAG00000012996	955
ENSACAG00000012997	984
ENSACAG00000012998	2139
ENSACAG00000012999	2116
ENSACAG00000013000	6154
ENSACAG00000013001	3378
ENSACAG00000013002	1368
ENSACAG00000013003	1419
ENSACAG00000013004	3477
ENSACAG00000013005	942
ENSACAG00000013006	576
ENSACAG00000013007	3194
ENSACAG00000013008	1371
ENSACAG00000013009	933
ENSACAG00000013010	5112
ENSACAG00000013011	4973
ENSACAG00000013012	3807
ENSACAG00000013013	4108
ENSACAG00000013014	5834
ENSACAG00000013015	1611
ENSACAG00000013016	1434
ENSACAG00000013017	2502
ENSACAG00000013018	318
ENSACAG00000013019	1113
ENSACAG00000013020	3011
ENSACAG00000013021	2463
ENSACAG00000013022	3245
ENSACAG00000013023	717
ENSACAG00000013024	4600
ENSACAG00000013026	3296
ENSACAG00000013029	3409
ENSACAG00000013030	1061
ENSACAG00000013031	6232
ENSACAG00000013033	10847
ENSACAG00000013034	4782
ENSACAG00000013037	5731
ENSACAG00000013038	3006
ENSACAG00000013039	2265
ENSACAG00000013040	1478
ENSACAG00000013042	132
ENSACAG00000013043	11188
ENSACAG00000013044	1025
ENSACAG00000013045	5356
ENSACAG00000013046	2009
ENSACAG00000013047	1438
ENSACAG00000013049	1755
ENSACAG00000013050	5891
ENSACAG00000013051	2178
ENSACAG00000013052	941
ENSACAG00000013053	1106
ENSACAG00000013054	2088
ENSACAG00000013055	363
ENSACAG00000013056	2531
ENSACAG00000013058	141
ENSACAG00000013059	2378
ENSACAG00000013060	282
ENSACAG00000013062	1438
ENSACAG00000013064	3382.5
ENSACAG00000013065	857
ENSACAG00000013066	2568
ENSACAG00000013067	7616
ENSACAG00000013068	1032
ENSACAG00000013069	1010
ENSACAG00000013070	899
ENSACAG00000013072	4005
ENSACAG00000013073	8634
ENSACAG00000013074	994
ENSACAG00000013075	3163
ENSACAG00000013076	2470
ENSACAG00000013077	9451
ENSACAG00000013078	3704
ENSACAG00000013079	447
ENSACAG00000013080	2807
ENSACAG00000013081	4019
ENSACAG00000013082	3659
ENSACAG00000013083	3566
ENSACAG00000013084	2779
ENSACAG00000013085	1995
ENSACAG00000013086	1470
ENSACAG00000013087	1393
ENSACAG00000013088	3960
ENSACAG00000013089	1515
ENSACAG00000013090	2053
ENSACAG00000013091	4701
ENSACAG00000013092	4927.5
ENSACAG00000013093	5698
ENSACAG00000013094	1015
ENSACAG00000013095	801
ENSACAG00000013096	1416
ENSACAG00000013097	693
ENSACAG00000013098	2183
ENSACAG00000013099	3088
ENSACAG00000013100	2960
ENSACAG00000013101	3345
ENSACAG00000013103	957
ENSACAG00000013104	3655
ENSACAG00000013105	2385
ENSACAG00000013106	171
ENSACAG00000013107	6787
ENSACAG00000013108	1817
ENSACAG00000013109	4689
ENSACAG00000013110	6586
ENSACAG00000013111	1003
ENSACAG00000013112	4265
ENSACAG00000013113	3089
ENSACAG00000013114	2679
ENSACAG00000013115	3409
ENSACAG00000013117	3562
ENSACAG00000013118	1044
ENSACAG00000013119	2142
ENSACAG00000013121	879
ENSACAG00000013122	1167
ENSACAG00000013123	7956
ENSACAG00000013124	2788
ENSACAG00000013125	5446
ENSACAG00000013126	633
ENSACAG00000013127	7101.5
ENSACAG00000013131	2015
ENSACAG00000013132	1265
ENSACAG00000013133	2706
ENSACAG00000013135	3581
ENSACAG00000013136	3225
ENSACAG00000013137	947
ENSACAG00000013138	6205
ENSACAG00000013139	6867
ENSACAG00000013140	1361
ENSACAG00000013141	1800
ENSACAG00000013142	1143
ENSACAG00000013143	3552
ENSACAG00000013144	789
ENSACAG00000013145	507
ENSACAG00000013146	2271
ENSACAG00000013147	1467
ENSACAG00000013148	858
ENSACAG00000013150	2415
ENSACAG00000013151	867
ENSACAG00000013152	1805
ENSACAG00000013153	2230
ENSACAG00000013154	3219
ENSACAG00000013155	1987
ENSACAG00000013156	1497
ENSACAG00000013158	1214
ENSACAG00000013159	3488
ENSACAG00000013160	750
ENSACAG00000013162	2165
ENSACAG00000013163	2302
ENSACAG00000013164	1269
ENSACAG00000013165	2633
ENSACAG00000013166	1915
ENSACAG00000013167	676
ENSACAG00000013168	7797
ENSACAG00000013169	1824
ENSACAG00000013170	4974
ENSACAG00000013171	2841
ENSACAG00000013172	1083
ENSACAG00000013173	3870
ENSACAG00000013175	3530
ENSACAG00000013176	591
ENSACAG00000013177	2174.5
ENSACAG00000013178	225
ENSACAG00000013179	1683
ENSACAG00000013180	2591
ENSACAG00000013182	839
ENSACAG00000013183	1334
ENSACAG00000013184	1779
ENSACAG00000013185	1834
ENSACAG00000013186	198
ENSACAG00000013187	3417
ENSACAG00000013189	1506
ENSACAG00000013190	7964
ENSACAG00000013191	1512
ENSACAG00000013194	4649
ENSACAG00000013195	3573
ENSACAG00000013196	357
ENSACAG00000013197	8416
ENSACAG00000013198	1701
ENSACAG00000013199	4137
ENSACAG00000013200	1530
ENSACAG00000013203	249
ENSACAG00000013204	1731
ENSACAG00000013206	2964
ENSACAG00000013207	1503
ENSACAG00000013208	153
ENSACAG00000013209	2630
ENSACAG00000013210	1935
ENSACAG00000013211	578
ENSACAG00000013212	1119
ENSACAG00000013213	852
ENSACAG00000013214	2111
ENSACAG00000013215	144
ENSACAG00000013216	2565
ENSACAG00000013217	3592
ENSACAG00000013218	1104
ENSACAG00000013219	6090
ENSACAG00000013221	2757
ENSACAG00000013223	3359
ENSACAG00000013224	3745
ENSACAG00000013225	1023
ENSACAG00000013226	3650
ENSACAG00000013227	1362
ENSACAG00000013228	1431
ENSACAG00000013229	4754
ENSACAG00000013230	231
ENSACAG00000013231	3132.5
ENSACAG00000013232	5743
ENSACAG00000013234	1555
ENSACAG00000013236	3912
ENSACAG00000013237	7023
ENSACAG00000013238	1545
ENSACAG00000013239	3519
ENSACAG00000013243	1288
ENSACAG00000013244	5047
ENSACAG00000013245	4334
ENSACAG00000013246	3779
ENSACAG00000013247	1417
ENSACAG00000013249	669
ENSACAG00000013250	555
ENSACAG00000013251	1120
ENSACAG00000013252	924
ENSACAG00000013254	4012
ENSACAG00000013255	5912
ENSACAG00000013256	2103
ENSACAG00000013257	1164
ENSACAG00000013258	3016
ENSACAG00000013259	729
ENSACAG00000013260	798
ENSACAG00000013261	5726
ENSACAG00000013262	1773
ENSACAG00000013263	1749.5
ENSACAG00000013264	3594
ENSACAG00000013266	5602
ENSACAG00000013267	2431
ENSACAG00000013268	4924
ENSACAG00000013269	2788
ENSACAG00000013271	306
ENSACAG00000013272	5708
ENSACAG00000013273	885
ENSACAG00000013274	618
ENSACAG00000013275	2967
ENSACAG00000013276	5093
ENSACAG00000013278	3361
ENSACAG00000013280	5468
ENSACAG00000013281	3628
ENSACAG00000013283	2729
ENSACAG00000013284	5164
ENSACAG00000013285	1484
ENSACAG00000013287	1167
ENSACAG00000013288	621
ENSACAG00000013289	2215
ENSACAG00000013291	11874
ENSACAG00000013293	3816
ENSACAG00000013294	975
ENSACAG00000013296	786
ENSACAG00000013297	2053
ENSACAG00000013299	567
ENSACAG00000013300	594
ENSACAG00000013301	5254
ENSACAG00000013302	2592
ENSACAG00000013303	3460
ENSACAG00000013304	1035
ENSACAG00000013305	1772
ENSACAG00000013306	4206
ENSACAG00000013307	1926
ENSACAG00000013308	1873
ENSACAG00000013309	2165
ENSACAG00000013310	1716
ENSACAG00000013311	5856
ENSACAG00000013313	4490
ENSACAG00000013315	8061
ENSACAG00000013316	5772
ENSACAG00000013317	3167
ENSACAG00000013318	2255
ENSACAG00000013320	2259
ENSACAG00000013321	2913
ENSACAG00000013322	2244
ENSACAG00000013323	615
ENSACAG00000013324	1071
ENSACAG00000013325	2672.5
ENSACAG00000013326	6236
ENSACAG00000013327	405
ENSACAG00000013328	1414
ENSACAG00000013331	2943
ENSACAG00000013333	1227
ENSACAG00000013334	2238
ENSACAG00000013337	7326
ENSACAG00000013338	1233
ENSACAG00000013339	4510
ENSACAG00000013340	1412
ENSACAG00000013342	1661
ENSACAG00000013343	2377
ENSACAG00000013345	1547
ENSACAG00000013347	3951
ENSACAG00000013348	939
ENSACAG00000013349	900
ENSACAG00000013350	5636
ENSACAG00000013352	2373
ENSACAG00000013353	1730
ENSACAG00000013354	399
ENSACAG00000013356	915
ENSACAG00000013357	1236
ENSACAG00000013358	909
ENSACAG00000013359	4965
ENSACAG00000013360	2004
ENSACAG00000013361	231
ENSACAG00000013362	867
ENSACAG00000013363	1077
ENSACAG00000013364	1667
ENSACAG00000013365	4044
ENSACAG00000013366	6902
ENSACAG00000013367	1038
ENSACAG00000013368	540
ENSACAG00000013370	5590
ENSACAG00000013371	3933
ENSACAG00000013372	1125
ENSACAG00000013373	102
ENSACAG00000013374	5007
ENSACAG00000013375	6699
ENSACAG00000013376	4770
ENSACAG00000013377	5750
ENSACAG00000013378	381
ENSACAG00000013380	2562
ENSACAG00000013381	2766
ENSACAG00000013382	1573
ENSACAG00000013383	963
ENSACAG00000013384	4743
ENSACAG00000013385	2958
ENSACAG00000013386	4133
ENSACAG00000013387	1194
ENSACAG00000013388	307
ENSACAG00000013389	6661
ENSACAG00000013390	5135
ENSACAG00000013391	3015
ENSACAG00000013392	1585
ENSACAG00000013393	1523
ENSACAG00000013394	4120
ENSACAG00000013395	2451
ENSACAG00000013396	1010
ENSACAG00000013398	795
ENSACAG00000013399	6094
ENSACAG00000013400	4609
ENSACAG00000013401	5533
ENSACAG00000013402	567
ENSACAG00000013403	5700
ENSACAG00000013404	2538
ENSACAG00000013405	3038
ENSACAG00000013406	1357
ENSACAG00000013407	5587
ENSACAG00000013408	3169.5
ENSACAG00000013409	3639
ENSACAG00000013410	4804
ENSACAG00000013411	7348
ENSACAG00000013412	6538
ENSACAG00000013413	620
ENSACAG00000013414	1658
ENSACAG00000013415	6604
ENSACAG00000013416	843
ENSACAG00000013417	3287
ENSACAG00000013418	3539
ENSACAG00000013420	903
ENSACAG00000013421	4542
ENSACAG00000013422	1294
ENSACAG00000013423	3809
ENSACAG00000013425	787
ENSACAG00000013426	3442
ENSACAG00000013427	3933
ENSACAG00000013428	2818
ENSACAG00000013429	1989
ENSACAG00000013431	18660
ENSACAG00000013432	2491
ENSACAG00000013435	985
ENSACAG00000013436	3131
ENSACAG00000013437	4255
ENSACAG00000013438	1161
ENSACAG00000013440	1936
ENSACAG00000013441	1154
ENSACAG00000013442	1749
ENSACAG00000013446	2186
ENSACAG00000013447	3987
ENSACAG00000013448	4229
ENSACAG00000013449	1152
ENSACAG00000013450	282
ENSACAG00000013451	1059
ENSACAG00000013452	1880
ENSACAG00000013453	2187
ENSACAG00000013454	750
ENSACAG00000013456	3109
ENSACAG00000013457	2927
ENSACAG00000013458	798
ENSACAG00000013460	2864
ENSACAG00000013461	2697
ENSACAG00000013462	756
ENSACAG00000013465	3928
ENSACAG00000013466	3462
ENSACAG00000013469	4329
ENSACAG00000013470	2890
ENSACAG00000013472	1257
ENSACAG00000013474	2497.5
ENSACAG00000013477	13599
ENSACAG00000013480	6664
ENSACAG00000013481	959
ENSACAG00000013482	1511
ENSACAG00000013484	2558
ENSACAG00000013485	5666
ENSACAG00000013486	3324
ENSACAG00000013487	1199
ENSACAG00000013488	840
ENSACAG00000013490	2373
ENSACAG00000013491	330
ENSACAG00000013492	3655
ENSACAG00000013493	1864
ENSACAG00000013494	417
ENSACAG00000013496	4182
ENSACAG00000013498	3537
ENSACAG00000013501	5770
ENSACAG00000013502	1153
ENSACAG00000013503	309
ENSACAG00000013504	2390
ENSACAG00000013505	297
ENSACAG00000013506	3027
ENSACAG00000013507	2910
ENSACAG00000013509	4803
ENSACAG00000013510	4868
ENSACAG00000013511	1275
ENSACAG00000013512	486
ENSACAG00000013513	1809
ENSACAG00000013514	1587.5
ENSACAG00000013515	4408
ENSACAG00000013516	462
ENSACAG00000013517	6688
ENSACAG00000013520	3091
ENSACAG00000013523	3906
ENSACAG00000013524	1113
ENSACAG00000013525	4838
ENSACAG00000013526	6238
ENSACAG00000013527	1512
ENSACAG00000013528	1188
ENSACAG00000013530	3808
ENSACAG00000013531	4117
ENSACAG00000013532	4667
ENSACAG00000013535	6881
ENSACAG00000013536	669
ENSACAG00000013538	1932
ENSACAG00000013539	550
ENSACAG00000013541	1495.5
ENSACAG00000013544	675
ENSACAG00000013545	4751
ENSACAG00000013546	351
ENSACAG00000013547	2929
ENSACAG00000013548	9015
ENSACAG00000013549	1298
ENSACAG00000013551	2018
ENSACAG00000013552	4828
ENSACAG00000013554	4534
ENSACAG00000013555	2004
ENSACAG00000013557	1765
ENSACAG00000013558	585
ENSACAG00000013559	4715
ENSACAG00000013560	2790
ENSACAG00000013561	1407
ENSACAG00000013562	822
ENSACAG00000013564	1042.5
ENSACAG00000013565	1566
ENSACAG00000013567	1929
ENSACAG00000013568	2073
ENSACAG00000013569	924
ENSACAG00000013570	4893
ENSACAG00000013572	4082
ENSACAG00000013573	1502
ENSACAG00000013575	4936
ENSACAG00000013577	2210
ENSACAG00000013578	659
ENSACAG00000013579	513
ENSACAG00000013581	661
ENSACAG00000013582	2647
ENSACAG00000013584	3036
ENSACAG00000013585	1859
ENSACAG00000013586	5701
ENSACAG00000013587	444
ENSACAG00000013588	654
ENSACAG00000013589	964
ENSACAG00000013590	1785
ENSACAG00000013591	5699
ENSACAG00000013592	504
ENSACAG00000013593	2721
ENSACAG00000013594	1292
ENSACAG00000013595	5274
ENSACAG00000013596	1416
ENSACAG00000013597	12030
ENSACAG00000013598	1339
ENSACAG00000013600	5063
ENSACAG00000013601	3207
ENSACAG00000013602	1678
ENSACAG00000013603	4659
ENSACAG00000013604	6873
ENSACAG00000013605	1706
ENSACAG00000013606	538
ENSACAG00000013607	2032
ENSACAG00000013608	2961
ENSACAG00000013609	424
ENSACAG00000013610	2877
ENSACAG00000013613	1664
ENSACAG00000013614	1074
ENSACAG00000013615	3545
ENSACAG00000013616	804
ENSACAG00000013617	453
ENSACAG00000013618	1319
ENSACAG00000013620	5596
ENSACAG00000013621	2765
ENSACAG00000013622	1256
ENSACAG00000013623	2985
ENSACAG00000013624	804
ENSACAG00000013625	3705
ENSACAG00000013627	494
ENSACAG00000013628	612
ENSACAG00000013629	5630
ENSACAG00000013631	5917
ENSACAG00000013632	4485
ENSACAG00000013633	1906
ENSACAG00000013634	3975
ENSACAG00000013635	933
ENSACAG00000013636	2673
ENSACAG00000013637	2754
ENSACAG00000013638	882
ENSACAG00000013639	2346
ENSACAG00000013640	660
ENSACAG00000013641	1143
ENSACAG00000013643	1131
ENSACAG00000013645	3324
ENSACAG00000013646	384
ENSACAG00000013647	6731
ENSACAG00000013648	6361
ENSACAG00000013649	5239
ENSACAG00000013650	3651
ENSACAG00000013652	1962
ENSACAG00000013653	615
ENSACAG00000013654	4440
ENSACAG00000013657	1426
ENSACAG00000013659	417
ENSACAG00000013660	4632
ENSACAG00000013661	2023
ENSACAG00000013662	732
ENSACAG00000013663	234
ENSACAG00000013664	3037
ENSACAG00000013666	1607
ENSACAG00000013667	1790
ENSACAG00000013668	2325
ENSACAG00000013669	1662
ENSACAG00000013670	7477
ENSACAG00000013672	2216
ENSACAG00000013673	5877
ENSACAG00000013674	4779
ENSACAG00000013675	2981
ENSACAG00000013676	588
ENSACAG00000013677	2282
ENSACAG00000013679	964
ENSACAG00000013680	453
ENSACAG00000013682	1842
ENSACAG00000013683	2126
ENSACAG00000013684	471
ENSACAG00000013685	5362
ENSACAG00000013686	2154
ENSACAG00000013687	2262
ENSACAG00000013688	1163
ENSACAG00000013690	1099
ENSACAG00000013691	6230
ENSACAG00000013692	3356
ENSACAG00000013693	722
ENSACAG00000013694	2279
ENSACAG00000013695	1534
ENSACAG00000013696	1092
ENSACAG00000013698	2356
ENSACAG00000013699	2572
ENSACAG00000013700	2371
ENSACAG00000013701	6686
ENSACAG00000013702	3309
ENSACAG00000013703	1017
ENSACAG00000013704	720
ENSACAG00000013705	979
ENSACAG00000013706	147
ENSACAG00000013707	4610.5
ENSACAG00000013708	2213
ENSACAG00000013709	696
ENSACAG00000013710	3311
ENSACAG00000013711	1450
ENSACAG00000013712	4268
ENSACAG00000013713	621
ENSACAG00000013714	903
ENSACAG00000013715	1065
ENSACAG00000013716	1178
ENSACAG00000013717	648
ENSACAG00000013718	950
ENSACAG00000013719	669
ENSACAG00000013720	1189
ENSACAG00000013721	1449
ENSACAG00000013722	954
ENSACAG00000013723	4802
ENSACAG00000013726	5183
ENSACAG00000013727	1189
ENSACAG00000013728	4353
ENSACAG00000013729	1122
ENSACAG00000013732	4347
ENSACAG00000013734	5479
ENSACAG00000013735	2285
ENSACAG00000013736	2140
ENSACAG00000013738	2002
ENSACAG00000013740	234
ENSACAG00000013741	7231
ENSACAG00000013742	2077
ENSACAG00000013743	249
ENSACAG00000013744	2352
ENSACAG00000013745	3820
ENSACAG00000013746	993
ENSACAG00000013747	2463
ENSACAG00000013748	1059
ENSACAG00000013749	912
ENSACAG00000013750	1449
ENSACAG00000013751	1501
ENSACAG00000013752	4154
ENSACAG00000013753	3047
ENSACAG00000013754	1219
ENSACAG00000013755	3678
ENSACAG00000013756	2467
ENSACAG00000013757	1888
ENSACAG00000013758	2295
ENSACAG00000013759	2455
ENSACAG00000013760	6282
ENSACAG00000013761	13535
ENSACAG00000013762	843
ENSACAG00000013765	4336
ENSACAG00000013766	1134
ENSACAG00000013768	1635
ENSACAG00000013769	3567
ENSACAG00000013770	4087
ENSACAG00000013771	1371
ENSACAG00000013772	1314
ENSACAG00000013773	1825
ENSACAG00000013775	3720
ENSACAG00000013776	3472
ENSACAG00000013777	1314
ENSACAG00000013778	993
ENSACAG00000013779	5484
ENSACAG00000013780	471
ENSACAG00000013781	1710
ENSACAG00000013782	2560
ENSACAG00000013783	493
ENSACAG00000013784	761.5
ENSACAG00000013785	2349
ENSACAG00000013786	4470
ENSACAG00000013787	654
ENSACAG00000013788	804
ENSACAG00000013790	1311
ENSACAG00000013791	6445
ENSACAG00000013792	4987
ENSACAG00000013793	5565
ENSACAG00000013795	1659
ENSACAG00000013796	5087
ENSACAG00000013797	1148
ENSACAG00000013798	1924
ENSACAG00000013799	6133
ENSACAG00000013801	7377
ENSACAG00000013802	2483
ENSACAG00000013803	4650
ENSACAG00000013805	2781
ENSACAG00000013806	339
