hs_gene_id	mm_gene_id	mm_homol	ac_gene_id	ac_homol	gene_symbol
ENSG00000241476	ENSMUSG00000079697	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000071816	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079699	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079703	ortholog_many2many			SSX2
ENSG00000165583	ENSMUSG00000068218	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079702	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079701	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000068219	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079704	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000062814	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000035371	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000095316	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000023165	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079705	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079697	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000071816	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079699	ortholog_many2many			SSX5
ENSG00000165583	ENSMUSG00000079703	ortholog_many2many			SSX5
ENSG00000268009	ENSMUSG00000068218	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079702	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079701	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000068219	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079704	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000062814	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000035371	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000095316	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000023165	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079705	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079697	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000071816	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079699	ortholog_many2many			SSX4
ENSG00000268009	ENSMUSG00000079703	ortholog_many2many			SSX4
ENSG00000137948	ENSMUSG00000029279	ortholog_one2one	ENSACAG00000004674	ortholog_one2one	BRDT
ENSG00000185650	ENSMUSG00000021127	ortholog_one2one			ZFP36L1
ENSG00000115415	ENSMUSG00000026104	ortholog_one2one	ENSACAG00000005909	ortholog_one2one	STAT1
ENSG00000170581	ENSMUSG00000040033	ortholog_one2one	ENSACAG00000023449	ortholog_one2one	STAT2
ENSG00000168610	ENSMUSG00000004040	ortholog_one2one	ENSACAG00000017940	ortholog_one2one	STAT3
ENSG00000138378	ENSMUSG00000062939	ortholog_one2one			STAT4
ENSG00000126561	ENSMUSG00000004043	ortholog_one2one	ENSACAG00000017951	ortholog_one2many	STAT5A
ENSG00000173757	ENSMUSG00000020919	ortholog_one2one	ENSACAG00000017951	ortholog_one2many	STAT5B
ENSG00000166888	ENSMUSG00000002147	ortholog_one2one	ENSACAG00000009680	ortholog_one2one	STAT6
ENSG00000152518	ENSMUSG00000045817	ortholog_one2one	ENSACAG00000014740	ortholog_one2one	ZFP36L2
ENSG00000213246	ENSMUSG00000020485	ortholog_one2one			SUPT4H1
ENSG00000196235	ENSMUSG00000003435	ortholog_one2one	ENSACAG00000000375	ortholog_one2one	SUPT5H
ENSG00000109111	ENSMUSG00000002052	ortholog_one2one	ENSACAG00000013707	ortholog_one2many	SUPT6H
ENSG00000109111	ENSMUSG00000002052	ortholog_one2one	ENSACAG00000001283	ortholog_one2many	SUPT6H
ENSG00000164458	ENSMUSG00000062327	ortholog_one2one	ENSACAG00000003467	ortholog_one2one	T
ENSG00000119138	ENSMUSG00000033863	ortholog_one2one	ENSACAG00000000916	ortholog_one2one	KLF9
ENSG00000276234	ENSMUSG00000018651	ortholog_one2one	ENSACAG00000014400	ortholog_one2one	TADA2A
ENSG00000277104					TADA2A
ENSG00000147133	ENSMUSG00000031314	ortholog_one2many	ENSACAG00000014806	ortholog_one2many	TAF1
ENSG00000130699	ENSMUSG00000039117	ortholog_one2one	ENSACAG00000016214	ortholog_one2one	TAF4
ENSG00000280529					TAF4
ENSG00000141384	ENSMUSG00000054321	ortholog_one2one	ENSACAG00000002056	ortholog_one2one	TAF4B
ENSG00000148835	ENSMUSG00000025049	ortholog_one2one	ENSACAG00000004756	ortholog_one2one	TAF5
ENSG00000106290	ENSMUSG00000036980	ortholog_one2one			TAF6
ENSG00000178913	ENSMUSG00000051316	ortholog_one2one	ENSACAG00000008203	ortholog_one2one	TAF7
ENSG00000102554	ENSMUSG00000005148	ortholog_one2one	ENSACAG00000000949	ortholog_one2one	KLF5
ENSG00000276463					TAF9
ENSG00000273841	ENSMUSG00000078941	ortholog_one2many	ENSACAG00000004688	ortholog_one2many	TAF9
ENSG00000273841	ENSMUSG00000052293	ortholog_one2many	ENSACAG00000004688	ortholog_one2many	TAF9
ENSG00000166337	ENSMUSG00000071151	ortholog_one2many	ENSACAG00000008368	ortholog_one2one	TAF10
ENSG00000166337	ENSMUSG00000043866	ortholog_one2many	ENSACAG00000008368	ortholog_one2one	TAF10
ENSG00000064995			ENSACAG00000001573	ortholog_one2one	TAF11
ENSG00000120656	ENSMUSG00000028899	ortholog_one2one	ENSACAG00000010959	ortholog_one2one	TAF12
ENSG00000197780	ENSMUSG00000048100	ortholog_one2one	ENSACAG00000010177	ortholog_one2one	TAF13
ENSG00000162367	ENSMUSG00000028717	ortholog_one2one	ENSACAG00000005980	ortholog_one2one	TAL1
ENSG00000186051	ENSMUSG00000028417	ortholog_one2one	ENSACAG00000004545	ortholog_one2one	TAL2
ENSG00000145741	ENSMUSG00000021660	ortholog_one2one	ENSACAG00000009509	ortholog_one2one	BTF3
ENSG00000059588	ENSMUSG00000090290	ortholog_one2one	ENSACAG00000001142	ortholog_one2one	TARBP1
ENSG00000139546	ENSMUSG00000023051	ortholog_one2one	ENSACAG00000001100	ortholog_one2one	TARBP2
ENSG00000184058	ENSMUSG00000009097	ortholog_one2one			TBX1
ENSG00000101849	ENSMUSG00000025246	ortholog_one2many	ENSACAG00000000539	ortholog_one2many	TBL1X
ENSG00000112592	ENSMUSG00000014767	ortholog_one2one	ENSACAG00000002576	ortholog_one2one	TBP
ENSG00000121068	ENSMUSG00000000093	ortholog_one2one	ENSACAG00000015414	ortholog_one2one	TBX2
ENSG00000089225	ENSMUSG00000018263	ortholog_one2one	ENSACAG00000005111	ortholog_one2one	TBX5
ENSG00000149922	ENSMUSG00000030699	ortholog_one2one	ENSACAG00000015031	ortholog_one2one	TBX6
ENSG00000092607	ENSMUSG00000027868	ortholog_one2one	ENSACAG00000008131	ortholog_one2one	TBX15
ENSG00000187735	ENSMUSG00000033813	ortholog_one2one	ENSACAG00000017972	ortholog_one2one	TCEA1
ENSG00000171703	ENSMUSG00000059540	ortholog_one2one	ENSACAG00000026158	ortholog_one2many	TCEA2
ENSG00000171703	ENSMUSG00000059540	ortholog_one2one	ENSACAG00000006351	ortholog_one2many	TCEA2
ENSG00000282941					TCEA3
ENSG00000204219	ENSMUSG00000001604	ortholog_one2one	ENSACAG00000005034	ortholog_one2one	TCEA3
ENSG00000154582	ENSMUSG00000079658	ortholog_one2one	ENSACAG00000023857	ortholog_one2one	TCEB1
ENSG00000103363	ENSMUSG00000055839	ortholog_one2one	ENSACAG00000006958	ortholog_one2one	TCEB2
ENSG00000011007	ENSMUSG00000028668	ortholog_one2one	ENSACAG00000005103	ortholog_one2many	TCEB3
ENSG00000196628	ENSMUSG00000053477	ortholog_one2one	ENSACAG00000008863	ortholog_one2one	TCF4
ENSG00000135111	ENSMUSG00000018604	ortholog_one2one	ENSACAG00000000716	ortholog_one2one	TBX3
ENSG00000135100	ENSMUSG00000029556	ortholog_one2one			HNF1A
ENSG00000275410	ENSMUSG00000020679	ortholog_one2one	ENSACAG00000006458	ortholog_one2one	HNF1B
ENSG00000276194					HNF1B
ENSG00000071564	ENSMUSG00000020167	ortholog_one2one	ENSACAG00000017728	ortholog_one2one	TCF3
ENSG00000081059	ENSMUSG00000000782	ortholog_one2one	ENSACAG00000002732	ortholog_one2one	TCF7
ENSG00000148737	ENSMUSG00000024985	ortholog_one2one	ENSACAG00000026654	ortholog_one2one	TCF7L2
ENSG00000148516	ENSMUSG00000024238	ortholog_one2one	ENSACAG00000007353	ortholog_one2one	ZEB1
ENSG00000005436	ENSMUSG00000035125	ortholog_one2one			GCFC2
ENSG00000140262	ENSMUSG00000032228	ortholog_one2one	ENSACAG00000014277	ortholog_one2one	TCF12
ENSG00000125878	ENSMUSG00000068079	ortholog_one2one	ENSACAG00000011172	ortholog_one2one	TCF15
ENSG00000133639	ENSMUSG00000036478	ortholog_one2one	ENSACAG00000012417	ortholog_one2one	BTG1
ENSG00000169131	ENSMUSG00000020335	ortholog_one2many			ZNF354A
ENSG00000169131	ENSMUSG00000020364	ortholog_one2many			ZNF354A
ENSG00000224379					TCF19
ENSG00000206455					TCF19
ENSG00000224941					TCF19
ENSG00000233890					TCF19
ENSG00000224472					TCF19
ENSG00000234674					TCF19
ENSG00000137310	ENSMUSG00000050410	ortholog_one2one	ENSACAG00000017251	ortholog_one2one	TCF19
ENSG00000280467					TCF20
ENSG00000281897					TCF20
ENSG00000283026					TCF20
ENSG00000282892					TCF20
ENSG00000283681					TCF20
ENSG00000262024					TCF20
ENSG00000100207	ENSMUSG00000071262	ortholog_one2many	ENSACAG00000003634	ortholog_one2one	TCF20
ENSG00000100207	ENSMUSG00000041852	ortholog_one2many	ENSACAG00000003634	ortholog_one2one	TCF20
ENSG00000276461					TCF20
ENSG00000118526	ENSMUSG00000045680	ortholog_one2one	ENSACAG00000010325	ortholog_one2one	TCF21
ENSG00000108788	ENSMUSG00000017801	ortholog_one2one	ENSACAG00000013679	ortholog_one2one	MLX
ENSG00000070814	ENSMUSG00000024613	ortholog_one2one	ENSACAG00000026140	ortholog_one2one	TCOF1
ENSG00000187079	ENSMUSG00000055320	ortholog_one2one	ENSACAG00000004642	ortholog_one2one	TEAD1
ENSG00000197905	ENSMUSG00000030353	ortholog_one2one			TEAD4
ENSG00000007866	ENSMUSG00000002249	ortholog_one2one	ENSACAG00000009142	ortholog_one2one	TEAD3
ENSG00000167074	ENSMUSG00000022389	ortholog_one2one	ENSACAG00000004810	ortholog_one2one	TEF
ENSG00000137203	ENSMUSG00000021359	ortholog_one2one	ENSACAG00000008801	ortholog_one2one	TFAP2A
ENSG00000008196	ENSMUSG00000025927	ortholog_one2one	ENSACAG00000005251	ortholog_one2one	TFAP2B
ENSG00000087510	ENSMUSG00000028640	ortholog_one2one	ENSACAG00000016089	ortholog_one2one	TFAP2C
ENSG00000090447	ENSMUSG00000005718	ortholog_one2one	ENSACAG00000016352	ortholog_one2one	TFAP4
ENSG00000135457	ENSMUSG00000009733	ortholog_one2one	ENSACAG00000012289	ortholog_one2one	TFCP2
ENSG00000175745	ENSMUSG00000069171	ortholog_one2one	ENSACAG00000013324	ortholog_one2one	NR2F1
ENSG00000185551	ENSMUSG00000030551	ortholog_one2one	ENSACAG00000000079	ortholog_one2one	NR2F2
ENSG00000198176	ENSMUSG00000038482	ortholog_one2many	ENSACAG00000000428	ortholog_one2many	TFDP1
ENSG00000114126	ENSMUSG00000032411	ortholog_one2one	ENSACAG00000005086	ortholog_one2one	TFDP2
ENSG00000068323	ENSMUSG00000000134	ortholog_one2one	ENSACAG00000022140	ortholog_one2one	TFE3
ENSG00000140682	ENSMUSG00000108631	ortholog_one2many	ENSACAG00000006114	ortholog_one2one	TGFB1I1
ENSG00000140682	ENSMUSG00000030782	ortholog_one2many	ENSACAG00000006114	ortholog_one2one	TGFB1I1
ENSG00000177426	ENSMUSG00000047407	ortholog_one2one	ENSACAG00000009578	ortholog_one2one	TGIF1
ENSG00000126351	ENSMUSG00000058756	ortholog_one2one	ENSACAG00000002898	ortholog_one2one	THRA
ENSG00000151090	ENSMUSG00000021779	ortholog_one2one	ENSACAG00000011465	ortholog_one2one	THRB
ENSG00000155090	ENSMUSG00000037465	ortholog_one2one	ENSACAG00000009177	ortholog_one2one	KLF10
ENSG00000151923	ENSMUSG00000030846	ortholog_one2one	ENSACAG00000016986	ortholog_one2one	TIAL1
ENSG00000136352	ENSMUSG00000001496	ortholog_one2one	ENSACAG00000001528	ortholog_one2many	NKX2-1
ENSG00000196781	ENSMUSG00000008305	ortholog_one2one	ENSACAG00000002262	ortholog_one2one	TLE1
ENSG00000065717	ENSMUSG00000034771	ortholog_one2one	ENSACAG00000010925	ortholog_one2many	TLE2
ENSG00000140332	ENSMUSG00000032280	ortholog_one2one	ENSACAG00000014467	ortholog_one2one	TLE3
ENSG00000112333	ENSMUSG00000019803	ortholog_one2one	ENSACAG00000005957	ortholog_one2one	NR2E1
ENSG00000144747	ENSMUSG00000030059	ortholog_one2one	ENSACAG00000015244	ortholog_one2one	TMF1
ENSG00000118503	ENSMUSG00000019850	ortholog_one2one	ENSACAG00000016855	ortholog_one2one	TNFAIP3
ENSG00000077097	ENSMUSG00000017485	ortholog_one2one	ENSACAG00000008939	ortholog_one2one	TOP2B
ENSG00000141510	ENSMUSG00000059552	ortholog_one2one			TP53
ENSG00000067369	ENSMUSG00000043909	ortholog_one2one	ENSACAG00000005169	ortholog_one2one	TP53BP1
ENSG00000078900	ENSMUSG00000029026	ortholog_one2one	ENSACAG00000001622	ortholog_one2one	TP73
ENSG00000120798	ENSMUSG00000005897	ortholog_one2one	ENSACAG00000012771	ortholog_one2one	NR2C1
ENSG00000177463	ENSMUSG00000005893	ortholog_one2one	ENSACAG00000012082	ortholog_one2one	NR2C2
ENSG00000087077	ENSMUSG00000023348	ortholog_one2one			TRIP6
ENSG00000104447	ENSMUSG00000038679	ortholog_one2one	ENSACAG00000011161	ortholog_one2one	TRPS1
ENSG00000074319	ENSMUSG00000014402	ortholog_one2one	ENSACAG00000000062	ortholog_one2one	TSG101
ENSG00000078246	ENSMUSG00000001521	ortholog_one2one	ENSACAG00000015357	ortholog_one2one	TULP3
ENSG00000100084	ENSMUSG00000022702	ortholog_one2one	ENSACAG00000001056	ortholog_one2one	HIRA
ENSG00000122691	ENSMUSG00000035799	ortholog_one2one	ENSACAG00000011825	ortholog_one2many	TWIST1
ENSG00000153560	ENSMUSG00000009741	ortholog_one2one	ENSACAG00000013565	ortholog_one2one	UBP1
ENSG00000108312			ENSACAG00000017186	ortholog_one2many	UBTF
ENSG00000131408	ENSMUSG00000060601	ortholog_one2one	ENSACAG00000012517	ortholog_one2one	NR1H2
ENSG00000158773	ENSMUSG00000026641	ortholog_one2one			USF1
ENSG00000105698	ENSMUSG00000058239	ortholog_one2one	ENSACAG00000010293	ortholog_one2one	USF2
ENSG00000111424	ENSMUSG00000022479	ortholog_one2one	ENSACAG00000013485	ortholog_one2one	VDR
ENSG00000134086			ENSACAG00000014956	ortholog_one2many	VHL
ENSG00000109685	ENSMUSG00000057406	ortholog_one2one	ENSACAG00000007905	ortholog_one2one	WHSC1
ENSG00000185049	ENSMUSG00000029111	ortholog_one2one	ENSACAG00000007827	ortholog_one2one	NELFA
ENSG00000184937	ENSMUSG00000016458	ortholog_one2one	ENSACAG00000002480	ortholog_one2one	WT1
ENSG00000100219	ENSMUSG00000020484	ortholog_one2one			XBP1
ENSG00000154767	ENSMUSG00000030094	ortholog_one2one	ENSACAG00000013515	ortholog_one2one	XPC
ENSG00000126215	ENSMUSG00000021287	ortholog_one2one	ENSACAG00000010735	ortholog_one2one	XRCC3
ENSG00000079246	ENSMUSG00000026187	ortholog_one2one	ENSACAG00000009597	ortholog_one2one	XRCC5
ENSG00000100811	ENSMUSG00000021264	ortholog_one2one	ENSACAG00000013402	ortholog_one2many	YY1
ENSG00000168066	ENSMUSG00000024949	ortholog_one2one	ENSACAG00000016404	ortholog_one2one	SF1
ENSG00000128016	ENSMUSG00000044786	ortholog_one2one			ZFP36
ENSG00000136866	ENSMUSG00000028389	ortholog_one2one			ZFP37
ENSG00000198081	ENSMUSG00000049672	ortholog_one2one	ENSACAG00000009653	ortholog_one2one	ZBTB14
ENSG00000162300	ENSMUSG00000024792	ortholog_one2one			ZFPL1
ENSG00000005889	ENSMUSG00000079509	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFX
ENSG00000005889	ENSMUSG00000053211	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFX
ENSG00000005889	ENSMUSG00000000103	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFX
ENSG00000067646	ENSMUSG00000079509	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFY
ENSG00000067646	ENSMUSG00000053211	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFY
ENSG00000067646	ENSMUSG00000000103	ortholog_many2many	ENSACAG00000007227	ortholog_one2many	ZFY
ENSG00000152977	ENSMUSG00000032368	ortholog_one2one	ENSACAG00000003681	ortholog_many2many	ZIC1
ENSG00000152977	ENSMUSG00000032368	ortholog_one2one	ENSACAG00000006947	ortholog_many2many	ZIC1
ENSG00000043355	ENSMUSG00000061524	ortholog_one2one	ENSACAG00000003681	ortholog_many2many	ZIC2
ENSG00000043355	ENSMUSG00000061524	ortholog_one2one	ENSACAG00000006947	ortholog_many2many	ZIC2
ENSG00000156925	ENSMUSG00000067860	ortholog_one2one			ZIC3
ENSG00000275111	ENSMUSG00000034800	ortholog_one2one	ENSACAG00000007391	ortholog_one2many	ZNF2
ENSG00000166526	ENSMUSG00000037007	ortholog_one2one	ENSACAG00000024559	ortholog_one2many	ZNF3
ENSG00000147180	ENSMUSG00000025529	ortholog_one2one	ENSACAG00000014034	ortholog_one2one	ZNF711
ENSG00000147789	ENSMUSG00000033669	ortholog_one2one	ENSACAG00000025862	ortholog_many2many	ZNF7
ENSG00000147789	ENSMUSG00000033669	ortholog_one2one	ENSACAG00000003921	ortholog_many2many	ZNF7
ENSG00000147789	ENSMUSG00000033669	ortholog_one2one	ENSACAG00000024956	ortholog_many2many	ZNF7
ENSG00000278129	ENSMUSG00000060397	ortholog_one2one			ZNF8
ENSG00000169714	ENSMUSG00000030057	ortholog_one2one			CNBP
ENSG00000256223					ZNF10
ENSG00000164631	ENSMUSG00000029587	ortholog_one2one	ENSACAG00000014483	ortholog_one2many	ZNF12
ENSG00000105708			ENSACAG00000023000	ortholog_one2many	ZNF14
ENSG00000182141	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF708
ENSG00000182141	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF708
ENSG00000182141	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF708
ENSG00000182141	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000024821	ortholog_many2many	ZNF708
ENSG00000182141	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF708
ENSG00000182141	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000029114	ortholog_many2many	ZNF708
ENSG00000170631			ENSACAG00000003802	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000025459	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000004237	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000003835	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000010386	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000027129	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000023721	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000023940	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000025291	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000014018	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000012005	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000005094	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000025636	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000006158	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000025016	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000011401	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000012859	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000010220	ortholog_many2many	ZNF16
ENSG00000170631			ENSACAG00000010529	ortholog_many2many	ZNF16
ENSG00000186272					ZNF17
ENSG00000154957	ENSMUSG00000018347	ortholog_one2one	ENSACAG00000023620	ortholog_many2many	ZNF18
ENSG00000154957	ENSMUSG00000018347	ortholog_one2one	ENSACAG00000022389	ortholog_many2many	ZNF18
ENSG00000154957	ENSMUSG00000018347	ortholog_one2one	ENSACAG00000004271	ortholog_many2many	ZNF18
ENSG00000154957	ENSMUSG00000018347	ortholog_one2one	ENSACAG00000025867	ortholog_many2many	ZNF18
ENSG00000157429	ENSMUSG00000044676	ortholog_one2one	ENSACAG00000025862	ortholog_many2many	ZNF19
ENSG00000157429	ENSMUSG00000044676	ortholog_one2one	ENSACAG00000003921	ortholog_many2many	ZNF19
ENSG00000157429	ENSMUSG00000044676	ortholog_one2one	ENSACAG00000024956	ortholog_many2many	ZNF19
ENSG00000132010			ENSACAG00000023000	ortholog_one2many	ZNF20
ENSG00000147118	ENSMUSG00000054737	ortholog_one2one			ZNF182
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	ENSACAG00000023345	ortholog_one2many	ZNF22
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	ENSACAG00000022875	ortholog_one2many	ZNF22
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	ENSACAG00000025773	ortholog_one2many	ZNF22
ENSG00000165512	ENSMUSG00000059878	ortholog_one2one	ENSACAG00000028133	ortholog_one2many	ZNF22
ENSG00000167377			ENSACAG00000003802	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000025459	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000004237	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000003835	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000010386	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000027129	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000023721	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000023940	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000025291	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000014018	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000012005	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000005094	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000025636	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000006158	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000025016	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000011401	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000012859	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000010220	ortholog_many2many	ZNF23
ENSG00000167377			ENSACAG00000010529	ortholog_many2many	ZNF23
ENSG00000172466	ENSMUSG00000051469	ortholog_one2one	ENSACAG00000022914	ortholog_many2many	ZNF24
ENSG00000172466	ENSMUSG00000051469	ortholog_one2one	ENSACAG00000026755	ortholog_many2many	ZNF24
ENSG00000198393					ZNF26
ENSG00000169740	ENSMUSG00000059689	ortholog_one2one	ENSACAG00000003884	ortholog_one2many	ZNF32
ENSG00000189180			ENSACAG00000014483	ortholog_one2many	ZNF33A
ENSG00000281306					ZNF35
ENSG00000169981	ENSMUSG00000057895	ortholog_one2one			ZNF35
ENSG00000106261	ENSMUSG00000029729	ortholog_one2one	ENSACAG00000022914	ortholog_many2many	ZKSCAN1
ENSG00000106261	ENSMUSG00000029729	ortholog_one2one	ENSACAG00000026755	ortholog_many2many	ZKSCAN1
ENSG00000075407			ENSACAG00000014483	ortholog_one2many	ZNF37A
ENSG00000166529	ENSMUSG00000037017	ortholog_one2one	ENSACAG00000022914	ortholog_many2many	ZSCAN21
ENSG00000166529	ENSMUSG00000037017	ortholog_one2one	ENSACAG00000026755	ortholog_many2many	ZSCAN21
ENSG00000147124	ENSMUSG00000056592	ortholog_one2many			ZNF41
ENSG00000099326	ENSMUSG00000030380	ortholog_one2one			MZF1
ENSG00000198521	ENSMUSG00000074824	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF43
ENSG00000198521	ENSMUSG00000097333	ortholog_many2many	ENSACAG00000025217	ortholog_many2many	ZNF43
