am_gene_id	length_am
AMISG014230	3184
AMISG014231	1976
AMISG014232	2106
AMISG014233	2469
AMISG014234	1117.5
AMISG014235	2495
AMISG014236	637
AMISG014237	5156
AMISG014238	2756
AMISG014239	1011
AMISG014240	1188
AMISG014241	1272
AMISG014242	926
AMISG014243	1453
AMISG014244	1864
AMISG014245	3676
AMISG014246	2594
AMISG014247	1097
AMISG014248	1735
AMISG014249	2414.5
AMISG014250	1115
AMISG014251	3753
AMISG014252	1923
AMISG014253	3381
AMISG014254	586
AMISG014255	552
AMISG014256	2930.5
AMISG014257	1131
AMISG014258	2446
AMISG014259	627
AMISG014260	743
AMISG014261	3478
AMISG014262	1911
AMISG014263	2704
AMISG014264	645
AMISG014265	860
AMISG014266	1468
AMISG014267	1356
AMISG014268	981
AMISG014269	1956
AMISG014270	1960
AMISG014271	613
AMISG014272	1845
AMISG014273	2895
AMISG014274	2896.5
AMISG014275	5940.5
AMISG014276	2072.5
AMISG014277	4816.5
AMISG014278	3149
AMISG014279	2288.5
AMISG014280	1046
AMISG014281	968
AMISG014282	1449
AMISG014283	1259
AMISG014284	3001
AMISG014285	1970
AMISG014286	886
AMISG014287	3041
AMISG014288	648
AMISG014289	2732
AMISG014290	3579
AMISG014291	2944
AMISG014292	2380
AMISG014293	1240
AMISG014294	1709.5
AMISG014295	2305
AMISG014296	5414
AMISG014297	5905.5
AMISG014298	2443
AMISG014299	8047.5
AMISG014300	833
AMISG014301	1112
AMISG014302	2753
AMISG014303	1100
AMISG014304	556
AMISG014305	1974
AMISG014306	1000
AMISG014307	1118
AMISG014308	1633
AMISG014309	1712.5
AMISG014310	2900
AMISG014311	1363.5
AMISG014312	1250
AMISG014313	2680
AMISG014314	2211
AMISG014315	1563.5
AMISG014316	3191.5
AMISG014317	2072
AMISG014318	2102.5
AMISG014319	2868
AMISG014320	1766.5
AMISG014321	1484
AMISG014322	2088
AMISG014323	2688.5
AMISG014324	1539
AMISG014325	1850
AMISG014326	1766
AMISG014327	1688
AMISG014328	1338
AMISG014329	901
AMISG014330	939
AMISG014331	1582.5
AMISG014332	4084
AMISG014333	1512
AMISG014334	1221
AMISG014335	520
AMISG014336	4428
AMISG014337	1515
AMISG014338	810
AMISG014339	1261
AMISG014340	2055
AMISG014341	497
AMISG014342	945
AMISG014343	1806
AMISG014344	1156
AMISG014345	865
AMISG014346	793
AMISG014347	9867.5
AMISG014348	598
AMISG014349	2412
AMISG014350	718
AMISG014351	2103
AMISG014352	1280
AMISG014353	1091
AMISG014354	983.5
AMISG014355	1974
AMISG014356	2194
AMISG014357	780
AMISG014358	5153
AMISG014359	2487
AMISG014360	2815
AMISG014361	695
AMISG014362	855
AMISG014363	823.5
AMISG014364	4420
AMISG014365	1155
AMISG014366	2210
AMISG014367	1678
AMISG014368	1201
AMISG014369	1190
AMISG014370	2626
AMISG014371	1791
AMISG014372	953
AMISG014373	672
AMISG014374	735
AMISG014375	1151
AMISG014376	3905
AMISG014377	6939
AMISG014378	2840
AMISG014379	928
AMISG014380	1228
AMISG014381	1571
AMISG014382	1713
AMISG014383	994
AMISG014384	1815
AMISG014385	1142
AMISG014386	3878
AMISG014387	747
AMISG014388	1202
AMISG014389	1911
AMISG014390	916
AMISG014391	1093
AMISG014392	2501
AMISG014393	569
AMISG014394	1187
AMISG014395	830
AMISG014396	1136
AMISG014397	2394.5
AMISG014398	955
AMISG014399	566
AMISG014400	1769
AMISG014401	1968
AMISG014402	3695
AMISG014403	2594
AMISG014404	4528
AMISG014405	7921
AMISG014406	703
AMISG014407	692
AMISG014408	805
AMISG014409	1962
AMISG014410	4175
AMISG014411	861
AMISG014412	15113.5
AMISG014413	2675
AMISG014414	906
AMISG014415	863
AMISG014416	873.5
AMISG014417	4465
AMISG014418	1023.5
AMISG014419	2706.5
AMISG014420	809
AMISG014421	3357
AMISG014422	1097
AMISG014423	1533
AMISG014424	1338
AMISG014425	1115
AMISG014426	2375.5
AMISG014427	1685
AMISG014428	1733
AMISG014429	2638
AMISG014430	8921
AMISG014431	2423.5
AMISG014432	1727
AMISG014433	6291
AMISG014434	551
AMISG014435	1116
AMISG014436	2278.5
AMISG014437	1942
AMISG014438	1687
AMISG014439	2562
AMISG014440	2048.5
AMISG014441	1783
AMISG014442	751.5
AMISG014443	2377
AMISG014444	1452
AMISG014445	6119.5
AMISG014446	1287
AMISG014447	2960.5
AMISG014448	1007.5
AMISG014449	508
AMISG014450	1953.5
AMISG014451	5794.5
AMISG014452	2689.5
AMISG014453	1760
AMISG014454	1682
AMISG014455	3090
AMISG014456	1340
AMISG014457	646
AMISG014458	523
AMISG014459	1639
AMISG014460	612
AMISG014461	586
AMISG014462	800
AMISG014463	2107
AMISG014464	1331
AMISG014465	1532.5
AMISG014466	1709.5
AMISG014467	1316
AMISG014468	1622
AMISG014469	1954
AMISG014470	1597
AMISG014471	2061
AMISG014472	1695.5
AMISG014473	1630
AMISG014474	1237
AMISG014475	859
AMISG014476	1157
AMISG014477	1776.5
AMISG014478	3625
AMISG014479	1594
AMISG014480	768
AMISG014481	3583
AMISG014482	2065.5
AMISG014483	4854
AMISG014484	3629
AMISG014485	2282
AMISG014486	4683.5
AMISG014487	1986.5
AMISG014488	2636
AMISG014489	2123
AMISG014490	2595
AMISG014491	2726
AMISG014492	2315
AMISG014493	872
AMISG014494	1605
AMISG014495	2033
AMISG014496	775
AMISG014497	1229
AMISG014498	1454
AMISG014499	1502
AMISG014500	3328
AMISG014501	1141
AMISG014502	2774
AMISG014503	886
AMISG014504	1168
AMISG014505	1745.5
AMISG014506	1221
AMISG014507	4953
AMISG014508	609
AMISG014509	885
AMISG014510	1461
AMISG014511	736
AMISG014512	1113
AMISG014513	1110
AMISG014514	1852
AMISG014515	1651
AMISG014516	2745
AMISG014517	1937
AMISG014518	1222
AMISG014519	3744
AMISG014520	1508
AMISG014521	821
AMISG014522	2444
AMISG014523	1086
AMISG014524	3964
AMISG014525	1580
AMISG014526	1896
AMISG014527	904.5
AMISG014528	317
AMISG014529	2260
AMISG014530	1763
AMISG014531	2675
AMISG014532	2541.5
AMISG014533	668
AMISG014534	890
AMISG014535	907.5
AMISG014536	2267
AMISG014537	1303
AMISG014538	497.5
AMISG014539	601
AMISG014540	1118
AMISG014541	660
AMISG014542	1003
AMISG014543	1358
AMISG014544	1426
AMISG014545	3254
AMISG014546	1962
AMISG014547	2023.5
AMISG014548	980
AMISG014549	1157
AMISG014550	1490
AMISG014551	5371
AMISG014552	1615
AMISG014553	7088.5
AMISG014554	472
AMISG014555	1014.5
AMISG014556	2655
AMISG014557	1328
AMISG014558	1226
AMISG014559	676
AMISG014560	803
AMISG014561	3005
AMISG014562	1353
AMISG014563	801
AMISG014564	1299
AMISG014565	2850
AMISG014566	789
AMISG014567	1193
AMISG014568	1185
AMISG014569	822
AMISG014570	850
AMISG014571	722
AMISG014572	933
AMISG014573	1543
AMISG014574	2887
AMISG014575	682
AMISG014576	975
AMISG014577	1351
AMISG014578	910
AMISG014579	1025
AMISG014580	766
AMISG014581	1402
AMISG014582	814
AMISG014583	2573
AMISG014584	841
AMISG014585	729
AMISG014586	3944
AMISG014587	641
AMISG014588	5183
AMISG014589	1080
AMISG014590	1804
AMISG014591	4802
AMISG014592	1942.5
AMISG014593	6856
AMISG014594	817
AMISG014595	1815
AMISG014596	666
AMISG014597	1321
AMISG014598	926
AMISG014599	1298
AMISG014600	815
AMISG014601	619
AMISG014602	616
AMISG014603	693
AMISG014604	775
AMISG014605	747
AMISG014606	4383.5
AMISG014607	1411
AMISG014608	1442
AMISG014609	1536
AMISG014610	1080
AMISG014611	3164
AMISG014612	1095
AMISG014613	1010
AMISG014614	3951
AMISG014615	741
AMISG014616	2777
AMISG014617	1037
AMISG014618	1086
AMISG014619	533
AMISG014620	1931
AMISG014621	2253
AMISG014622	2817.5
AMISG014623	983
AMISG014624	1409
AMISG014625	1970
AMISG014626	1324.5
AMISG014627	2870
AMISG014628	2177
AMISG014629	792
AMISG014630	944
AMISG014631	2851
AMISG014632	3016
AMISG014633	586
AMISG014634	530
AMISG014635	1206
AMISG014636	863
AMISG014637	1243
AMISG014638	6010
AMISG014639	4225
AMISG014640	937
AMISG014641	612
AMISG014642	1577
AMISG014643	999
AMISG014644	1396
AMISG014645	430
AMISG014646	475
AMISG014647	1175
AMISG014648	2468.5
AMISG014649	773
AMISG014650	768
AMISG014651	311
AMISG014652	1119
AMISG014653	1300
AMISG014654	1473
AMISG014655	2033
AMISG014656	1192
AMISG014657	983
AMISG014658	1444.5
AMISG014659	3119.5
AMISG014660	1436
AMISG014661	3394.5
AMISG014662	847
AMISG014663	999
AMISG014664	672
AMISG014665	683
AMISG014666	3168
AMISG014667	1194
AMISG014668	3650
AMISG014669	3208
AMISG014670	1386
AMISG014671	789
AMISG014672	2296
AMISG014673	1411
AMISG014674	4923
AMISG014675	1329
AMISG014676	1541
AMISG014677	1642
AMISG014678	1081
AMISG014679	617
AMISG014680	2774
AMISG014681	1151
AMISG014682	936
AMISG014683	1266
AMISG014684	2390
AMISG014685	1087
AMISG014686	1484
AMISG014687	2565.5
AMISG014688	465
AMISG014689	1451
AMISG014690	1064
AMISG014691	2164
AMISG014692	1667
AMISG014693	668
AMISG014694	2362
AMISG014695	1706
AMISG014696	893
AMISG014697	1708.5
AMISG014698	2856
AMISG014699	2621.5
AMISG014700	1559
AMISG014701	2414
AMISG014702	14758
AMISG014703	1443
AMISG014704	1478
AMISG014705	1611
AMISG014706	2189
AMISG014707	5092
AMISG014708	806
AMISG014709	1543
AMISG014710	3107
AMISG014711	892
AMISG014712	1361
AMISG014713	1641
AMISG014714	5459
AMISG014715	1809.5
AMISG014716	999
AMISG014717	5680
AMISG014718	7993
AMISG014719	1082.5
AMISG014720	1070
AMISG014721	795
AMISG014722	1061
AMISG014723	1210
AMISG014724	1399
AMISG014725	1109
AMISG014726	1813
AMISG014727	559.5
AMISG014728	1616.5
AMISG014729	906
AMISG014730	1256.5
AMISG014731	1810
AMISG014732	3525
AMISG014733	1590
AMISG014734	2129
AMISG014735	3900
AMISG014736	1134
AMISG014737	741
AMISG014738	4712
AMISG014739	1689
AMISG014740	2123.5
AMISG014741	1132
AMISG014742	567
AMISG014743	1099
AMISG014744	1079
AMISG014745	1016
AMISG014746	1019
AMISG014747	1343
AMISG014748	2207
AMISG014749	615
AMISG014750	2679
AMISG014751	1037
AMISG014752	450
AMISG014753	530
AMISG014754	1041
AMISG014755	1273
AMISG014756	1405
AMISG014757	2544
AMISG014758	2663
AMISG014759	1387
AMISG014760	15678
AMISG014761	3384.5
AMISG014762	891
AMISG014763	1413
AMISG014764	1155
AMISG014765	941
AMISG014766	616
AMISG014767	506
AMISG014768	1589
AMISG014769	506
AMISG014770	1751
AMISG014771	1536
AMISG014772	1538
AMISG014773	1388
AMISG014774	5536.5
AMISG014775	959
AMISG014776	2057
AMISG014777	1750
AMISG014778	559
AMISG014779	2203
AMISG014780	995
AMISG014781	1671
AMISG014782	2612
AMISG014783	2343
AMISG014784	2264
AMISG014785	1792
AMISG014786	1604
AMISG014787	3013
AMISG014788	4513
AMISG014789	1818
AMISG014790	1178
AMISG014791	12878
AMISG014792	1420
AMISG014793	965
AMISG014794	1430
AMISG014795	458
AMISG014796	571
AMISG014797	2360
AMISG014798	1037
AMISG014799	1429
AMISG014800	1998.5
AMISG014801	1573.5
AMISG014802	2286
AMISG014803	3866
AMISG014804	914
AMISG014805	1707
AMISG014806	728
AMISG014807	1357
AMISG014808	1145
AMISG014809	1252.5
AMISG014810	1648
AMISG014811	2591
AMISG014812	3392.5
AMISG014813	2577
AMISG014814	2916
AMISG014815	1102
AMISG014816	1120
AMISG014817	1256
AMISG014818	594
AMISG014819	871
AMISG014820	1557
AMISG014821	1284
AMISG014822	1814
AMISG014823	489
AMISG014824	878
AMISG014825	1195
AMISG014826	2072.5
AMISG014827	375
AMISG014828	574
AMISG014829	3297
AMISG014830	768
AMISG014831	1094
AMISG014832	1646
AMISG014833	1427
AMISG014834	899
AMISG014835	2922
AMISG014836	3761.5
AMISG014837	862
AMISG014838	519
AMISG014839	3711
AMISG014840	2399
AMISG014841	1655.5
AMISG014842	2446
AMISG014843	1441
AMISG014844	642
AMISG014845	952
AMISG014846	2118.5
AMISG014847	1989
AMISG014848	3679.5
AMISG014849	1358
AMISG014850	3007.5
AMISG014851	2723
AMISG014852	818.5
AMISG014853	2449.5
AMISG014854	907
AMISG014855	876
AMISG014856	1823
AMISG014857	2674
AMISG014858	1493
AMISG014859	1555
AMISG014860	871
AMISG014861	1430
AMISG014862	791
AMISG014863	1616
AMISG014864	1238
AMISG014865	1900.5
AMISG014866	1158
AMISG014867	1228
AMISG014868	2424
AMISG014869	723
AMISG014870	2509
AMISG014871	829
AMISG014872	8679
AMISG014873	3893.5
AMISG014874	2351
AMISG014875	1106
AMISG014876	1750
AMISG014877	814
AMISG014878	3722.5
AMISG014879	891
AMISG014880	1250.5
AMISG014881	940
AMISG014882	1388
AMISG014883	662
AMISG014884	952
AMISG014885	881.5
AMISG014886	3128
AMISG014887	1852.5
AMISG014888	2553
AMISG014889	4042
AMISG014890	1441
AMISG014891	1094
AMISG014892	1538
AMISG014893	679
AMISG014894	1541
AMISG014895	2653.5
AMISG014896	2100
AMISG014897	1426
AMISG014898	1324
AMISG014899	2462
AMISG014900	1429
AMISG014901	3952
AMISG014902	4057
AMISG014903	1867
AMISG014904	1838
AMISG014905	1599
AMISG014906	531
AMISG014907	1032
AMISG014908	882.5
AMISG014909	4383
AMISG014910	652
AMISG014911	3100
AMISG014912	1173
AMISG014913	3159
AMISG014914	1588
AMISG014915	2353
AMISG014916	1762
AMISG014917	1366
AMISG014918	1386
AMISG014919	1005
AMISG014920	2304
AMISG014921	1504.5
AMISG014922	3552
AMISG014923	1512
AMISG014924	2052
AMISG014925	1447
AMISG014926	638
AMISG014927	1522
AMISG014928	2554
AMISG014929	1227
AMISG014930	829
AMISG014931	1884
AMISG014932	4185
AMISG014933	1195
AMISG014934	1674
AMISG014935	3233
AMISG014936	1633
AMISG014937	504
AMISG014938	1204
AMISG014939	1336
AMISG014940	3030
AMISG014941	1075
AMISG014942	912
AMISG014943	3751.5
AMISG014944	2368
AMISG014945	1585
AMISG014946	2674
AMISG014947	2996
AMISG014948	841
AMISG014949	1733.5
AMISG014950	2669.5
AMISG014951	2484
AMISG014952	698
AMISG014953	1209
AMISG014954	590
AMISG014955	1588
AMISG014956	2270
AMISG014957	1175
AMISG014958	3967
AMISG014959	2689
AMISG014960	1428
AMISG014961	1862
AMISG014962	12912
AMISG014963	2602
AMISG014964	850
AMISG014965	6121.5
AMISG014966	1968.5
AMISG014967	1367
AMISG014968	1174
AMISG014969	858
AMISG014970	3056
AMISG014971	594
AMISG014972	1111
AMISG014973	1700
AMISG014974	1622
AMISG014975	2450
AMISG014976	1780
AMISG014977	2198
AMISG014978	674
AMISG014979	921
AMISG014980	1382
AMISG014981	1027
AMISG014982	1841
AMISG014983	886
AMISG014984	643
AMISG014985	1155
AMISG014986	890
AMISG014987	1296
AMISG014988	682
AMISG014989	920
AMISG014990	4103.5
AMISG014991	1849
AMISG014992	2591
AMISG014993	3669.5
AMISG014994	710
AMISG014995	4105
AMISG014996	973
AMISG014997	1857
AMISG014998	2584
AMISG014999	1266
AMISG015000	976
AMISG015001	888.5
AMISG015002	1500
AMISG015003	714
AMISG015004	1555.5
AMISG015005	612
AMISG015006	677
AMISG015007	1318
AMISG015008	1542
AMISG015009	3654
AMISG015010	5254
AMISG015011	2848
AMISG015012	3982
AMISG015013	1381.5
AMISG015014	1291
AMISG015015	1237
AMISG015016	416
AMISG015017	4590
AMISG015018	1907
AMISG015019	2127
AMISG015020	690
AMISG015021	1989
AMISG015022	2162.5
AMISG015023	4740
AMISG015024	1762
AMISG015025	959
AMISG015026	3012
AMISG015027	709
AMISG015028	815.5
AMISG015029	987
AMISG015030	2636
AMISG015031	2061.5
AMISG015032	650
AMISG015033	1015
AMISG015034	607
AMISG015035	4002
AMISG015036	1802
AMISG015037	2777
AMISG015038	696
AMISG015039	772
AMISG015040	2838.5
AMISG015041	1841.5
AMISG015042	1180
AMISG015043	922
AMISG015044	1657
AMISG015045	713
AMISG015046	3292.5
AMISG015047	523
AMISG015048	1362.5
AMISG015049	758
AMISG015050	853
AMISG015051	2800
AMISG015052	1054
AMISG015053	3756
AMISG015054	1899
AMISG015055	532
AMISG015056	1477
AMISG015057	3569
AMISG015058	923
AMISG015059	2169
AMISG015060	1953.5
AMISG015061	3291
AMISG015062	1385
AMISG015063	2557
AMISG015064	7245
AMISG015065	1439.5
AMISG015066	764.5
AMISG015067	6679
AMISG015068	1367.5
AMISG015069	1778
AMISG015070	2070
AMISG015071	1124.5
AMISG015072	3465
AMISG015073	2535.5
AMISG015074	819
AMISG015075	1672
AMISG015076	1444
AMISG015077	5548
AMISG015078	3877
AMISG015079	10329
AMISG015080	5489
AMISG015081	1523
AMISG015082	4950
AMISG015083	4934.5
AMISG015084	374
AMISG015085	1301
AMISG015086	1460
AMISG015087	1643.5
AMISG015088	1033
AMISG015089	2055
AMISG015090	2105
AMISG015091	2265
AMISG015092	921
AMISG015093	676
AMISG015094	698
AMISG015095	864
AMISG015096	1682
AMISG015097	1896
AMISG015098	836
AMISG015099	679
AMISG015100	1896
AMISG015101	907
AMISG015102	594
AMISG015103	4780
AMISG015104	943
AMISG015105	819
AMISG015106	2841.5
AMISG015107	4596
AMISG015108	1464
AMISG015109	2741
AMISG015110	2360
AMISG015111	1927
AMISG015112	1886
AMISG015113	2420.5
AMISG015114	1230
AMISG015115	1591
AMISG015116	2107
AMISG015117	1783.5
AMISG015118	3138.5
AMISG015119	777
AMISG015120	1910
AMISG015121	1883
AMISG015122	611
AMISG015123	1062
AMISG015124	1945
AMISG015125	4456
AMISG015126	651
AMISG015127	1867.5
AMISG015128	5198
AMISG015129	577
AMISG015130	2364
AMISG015131	949
AMISG015132	947
AMISG015133	1025
AMISG015134	2923
AMISG015135	1981.5
AMISG015136	499
AMISG015137	1441
AMISG015138	2191
AMISG015139	2077
AMISG015140	1958
AMISG015141	4028.5
AMISG015142	1091
AMISG015143	1748
AMISG015144	1116
AMISG015145	3022
AMISG015146	2356
AMISG015147	977
AMISG015148	593
AMISG015149	3276
AMISG015150	895
AMISG015151	1463
AMISG015152	1743
AMISG015153	2218
AMISG015154	1483
AMISG015155	1486.5
AMISG015156	934
AMISG015157	2682
AMISG015158	4360
AMISG015159	1465
AMISG015160	957
AMISG015161	1350
AMISG015162	961
AMISG015163	3495
AMISG015164	1480
AMISG015165	2980.5
AMISG015166	2174
AMISG015167	2209
AMISG015168	2335
AMISG015169	1287
AMISG015170	1040
AMISG015171	500
AMISG015172	874
AMISG015173	1338
AMISG015174	3128
AMISG015175	2680
AMISG015176	733
AMISG015177	3948
AMISG015178	911
AMISG015179	1150
AMISG015180	565
AMISG015181	1088
AMISG015182	485
AMISG015183	581
AMISG015184	7710
AMISG015185	1335
AMISG015186	1445
AMISG015187	2286
AMISG015188	5777
AMISG015189	1913
AMISG015190	907
AMISG015191	1678
AMISG015192	3115
AMISG015193	1013
AMISG015194	632
AMISG015195	1425
AMISG015196	1356.5
AMISG015197	1465
AMISG015198	654
AMISG015199	1133
AMISG015200	3609
AMISG015201	1896
AMISG015202	2022
AMISG015203	2965.5
AMISG015204	2757.5
AMISG015205	572
AMISG015206	1918.5
AMISG015207	2210
AMISG015208	749
AMISG015209	4205
AMISG015210	1348
AMISG015211	3324
AMISG015212	2241
AMISG015213	629
AMISG015214	2248
AMISG015215	765
AMISG015216	934
AMISG015217	636
AMISG015218	2502
AMISG015219	913
AMISG015220	957
AMISG015221	1506
AMISG015222	487
AMISG015223	387
AMISG015224	480
AMISG015225	790
AMISG015226	582
AMISG015227	1359
AMISG015228	1149
AMISG015229	2787
AMISG015230	524
AMISG015231	650
AMISG015232	944
AMISG015233	835.5
AMISG015234	1070
AMISG015235	6513
AMISG015236	3232
AMISG015237	759
AMISG015238	1797
AMISG015239	4535
AMISG015240	1040
AMISG015241	1241
AMISG015242	1074
AMISG015243	3998
AMISG015244	862
AMISG015245	2254
AMISG015246	1424
AMISG015247	1706
AMISG015248	1209
AMISG015249	1317
AMISG015250	1161
AMISG015251	1315
AMISG015252	3779
AMISG015253	1381
AMISG015254	1111
AMISG015255	1178.5
AMISG015256	806
AMISG015257	360
AMISG015258	2861
AMISG015259	1775
AMISG015260	497
AMISG015261	315
AMISG015262	1192
AMISG015263	1433
AMISG015264	1174
AMISG015265	2044
AMISG015266	622
AMISG015267	1846
AMISG015268	6062
AMISG015269	1413
AMISG015270	1542
AMISG015271	2855
AMISG015272	1121.5
AMISG015273	1420
AMISG015274	796
AMISG015275	1640
AMISG015276	1235.5
AMISG015277	628
AMISG015278	3458
AMISG015279	2567
AMISG015280	3016
AMISG015281	3587
AMISG015282	961
AMISG015283	1344
AMISG015284	2322
AMISG015285	541
AMISG015286	597
AMISG015287	710
AMISG015288	858
AMISG015289	2431.5
AMISG015290	1608
AMISG015291	4911
AMISG015292	801
AMISG015293	602
AMISG015294	487
AMISG015295	1298
AMISG015296	3351
AMISG015297	1133
AMISG015298	1416
AMISG015299	1276
AMISG015300	2330.5
AMISG015301	892.5
AMISG015302	1155
AMISG015303	1151
AMISG015304	2213
AMISG015305	1028
AMISG015306	1650
AMISG015307	1436.5
AMISG015308	1126
AMISG015309	919
AMISG015310	849
AMISG015311	2125
AMISG015312	681
AMISG015313	4733
AMISG015314	2323
AMISG015315	1300
AMISG015316	930
AMISG015317	1274.5
AMISG015318	913
AMISG015319	2199
AMISG015320	2441
AMISG015321	1189
AMISG015322	1595
AMISG015323	1847
AMISG015324	1362
AMISG015325	1576
AMISG015326	1041
AMISG015327	656
AMISG015328	1752
AMISG015329	2472
AMISG015330	1730
AMISG015331	1667
AMISG015332	1311
AMISG015333	1687
AMISG015334	706
AMISG015335	890
AMISG015336	3138
AMISG015337	992
AMISG015338	2719.5
AMISG015339	1105
AMISG015340	2264
AMISG015341	6449.5
AMISG015342	703
AMISG015343	831
AMISG015344	1209.5
AMISG015345	3762
AMISG015346	2491
AMISG015347	1611
AMISG015348	2061
AMISG015349	574
AMISG015350	1147
AMISG015351	1112
AMISG015352	1424
AMISG015353	551
AMISG015354	1513
AMISG015355	2448
AMISG015356	2938
AMISG015357	1272
AMISG015358	2049
AMISG015359	2310.5
AMISG015360	1116
AMISG015361	3570
AMISG015362	2745
AMISG015363	1245.5
AMISG015364	1363
AMISG015365	1187
AMISG015366	2497
AMISG015367	1682
AMISG015368	1697.5
AMISG015369	3920
AMISG015370	1579
AMISG015371	1502
AMISG015372	1916
AMISG015373	1080
AMISG015374	657
AMISG015375	2795
AMISG015376	1087
AMISG015377	1203
AMISG015378	772
AMISG015379	3492.5
AMISG015380	1251
AMISG015381	1561
AMISG015382	1077
AMISG015383	1111
AMISG015384	641
AMISG015385	1737
AMISG015386	723
AMISG015387	1422
AMISG015388	766.5
AMISG015389	1851
AMISG015390	2780
AMISG015391	800
AMISG015392	1712
AMISG015393	1109
AMISG015394	729
AMISG015395	833
AMISG015396	4199
AMISG015397	1046
AMISG015398	2439
AMISG015399	395
AMISG015400	2995.5
AMISG015401	787
AMISG015402	2123
AMISG015403	887
AMISG015404	1050
AMISG015405	1582
AMISG015406	1806
AMISG015407	1436
AMISG015408	2925
AMISG015409	2478.5
AMISG015410	1865
AMISG015411	2445
AMISG015412	911
AMISG015413	2513.5
AMISG015414	535
AMISG015415	707
AMISG015416	1734
AMISG015417	1480.5
AMISG015418	1228
AMISG015419	2062
AMISG015420	783
AMISG015421	1737.5
AMISG015422	1757
AMISG015423	1017
AMISG015424	1021
AMISG015425	1229
AMISG015426	1581
AMISG015427	3610
AMISG015428	905
AMISG015429	3115
AMISG015430	1348.5
AMISG015431	700
AMISG015432	555
AMISG015433	5266.5
AMISG015434	1141
AMISG015435	779.5
AMISG015436	406
AMISG015437	776
AMISG015438	922
AMISG015439	1259
AMISG015440	2614
AMISG015441	1577
AMISG015442	1162
AMISG015443	1726.5
AMISG015444	1426.5
AMISG015445	5133.5
AMISG015446	2218.5
AMISG015447	2653
AMISG015448	917
AMISG015449	4189
AMISG015450	2063
AMISG015451	5838
AMISG015452	3787
AMISG015453	2022.5
AMISG015454	1593
AMISG015455	732
AMISG015456	1095
AMISG015457	1907
AMISG015458	2471
AMISG015459	827
AMISG015460	3246
AMISG015461	1358
AMISG015462	3665
AMISG015463	2375
AMISG015464	5417.5
AMISG015465	481
AMISG015466	849
AMISG015467	1805.5
AMISG015468	1552.5
AMISG015469	911
AMISG015470	1262
AMISG015471	2901
AMISG015472	1357
AMISG015473	362
AMISG015474	2588
AMISG015475	3240
